Date,Hour,HOEP
10-Nov-16,11,0
10-Nov-16,12,0
10-Nov-16,13,0
10-Nov-16,14,0
10-Nov-16,15,0
10-Nov-16,16,0
10-Nov-16,17,0
10-Nov-16,18,4.82
10-Nov-16,19,1.28
10-Nov-16,20,4.31
10-Nov-16,21,0.79
10-Nov-16,22,0
10-Nov-16,23,0
10-Nov-16,24,0
11-Nov-16,1,0
11-Nov-16,2,0
11-Nov-16,3,-2.03
11-Nov-16,4,-3
11-Nov-16,5,-3
11-Nov-16,6,-0.75
11-Nov-16,7,0
11-Nov-16,8,3.14
11-Nov-16,9,0
11-Nov-16,10,0
11-Nov-16,11,0
11-Nov-16,12,0
11-Nov-16,13,0
11-Nov-16,14,0
11-Nov-16,15,0
11-Nov-16,16,0.79
11-Nov-16,17,8.92
11-Nov-16,18,25.33
11-Nov-16,19,33.87
11-Nov-16,20,66.06
11-Nov-16,21,53.45
11-Nov-16,22,43.59
11-Nov-16,23,21.15
11-Nov-16,24,27.34
12-Nov-16,1,20.45
12-Nov-16,2,15.36
12-Nov-16,3,13.72
12-Nov-16,4,8.26
12-Nov-16,5,5.9
12-Nov-16,6,5.85
12-Nov-16,7,11.63
12-Nov-16,8,5.75
12-Nov-16,9,2.82
12-Nov-16,10,0.41
12-Nov-16,11,-0.03
12-Nov-16,12,0
12-Nov-16,13,1.5
12-Nov-16,14,1.45
12-Nov-16,15,0
12-Nov-16,16,2.37
12-Nov-16,17,6.14
12-Nov-16,18,14.37
12-Nov-16,19,15.83
12-Nov-16,20,4.44
12-Nov-16,21,3.14
12-Nov-16,22,1.37
12-Nov-16,23,0.47
12-Nov-16,24,-0.25
13-Nov-16,1,-3
13-Nov-16,2,-2.77
13-Nov-16,3,-3
13-Nov-16,4,-3
13-Nov-16,5,-3
13-Nov-16,6,-2.27
13-Nov-16,7,-0.77
13-Nov-16,8,0
13-Nov-16,9,0
13-Nov-16,10,-1.56
13-Nov-16,11,-0.3
13-Nov-16,12,0
13-Nov-16,13,-1.3
13-Nov-16,14,-3
13-Nov-16,15,-0.26
13-Nov-16,16,0
13-Nov-16,17,1.76
13-Nov-16,18,11.6
13-Nov-16,19,6.12
13-Nov-16,20,5.13
13-Nov-16,21,3.63
13-Nov-16,22,3.89
13-Nov-16,23,0
13-Nov-16,24,-0.5
14-Nov-16,1,-3
14-Nov-16,2,0
14-Nov-16,3,0
14-Nov-16,4,0
14-Nov-16,5,0
14-Nov-16,6,0
14-Nov-16,7,9.6
14-Nov-16,8,13.66
14-Nov-16,9,14.39
14-Nov-16,10,14.86
14-Nov-16,11,6.88
14-Nov-16,12,5.26
14-Nov-16,13,8.67
14-Nov-16,14,7.55
14-Nov-16,15,13.67
14-Nov-16,16,15.93
14-Nov-16,17,28.09
14-Nov-16,18,73.91
14-Nov-16,19,27.7
14-Nov-16,20,26.28
14-Nov-16,21,26.46
14-Nov-16,22,23.52
14-Nov-16,23,28.28
14-Nov-16,24,15.17
15-Nov-16,1,17.02
15-Nov-16,2,19.24
15-Nov-16,3,16.36
15-Nov-16,4,38.06
15-Nov-16,5,26.04
15-Nov-16,6,15.66
15-Nov-16,7,38.2
15-Nov-16,8,126.9
15-Nov-16,9,25.97
15-Nov-16,10,26.29
15-Nov-16,11,26.33
15-Nov-16,12,11.84
15-Nov-16,13,5.77
15-Nov-16,14,11.67
15-Nov-16,15,15.08
15-Nov-16,16,25.3
15-Nov-16,17,27.86
15-Nov-16,18,26.62
15-Nov-16,19,26.94
15-Nov-16,20,28.01
15-Nov-16,21,27.21
15-Nov-16,22,44.77
15-Nov-16,23,48.41
15-Nov-16,24,19.66
16-Nov-16,1,28.09
16-Nov-16,2,13.69
16-Nov-16,3,4.81
16-Nov-16,4,10.63
16-Nov-16,5,13.64
16-Nov-16,6,9.77
16-Nov-16,7,21.25
16-Nov-16,8,46.11
16-Nov-16,9,56.67
16-Nov-16,10,24.4
16-Nov-16,11,24.85
16-Nov-16,12,24.32
16-Nov-16,13,13.55
16-Nov-16,14,16.15
16-Nov-16,15,18.64
16-Nov-16,16,24.99
16-Nov-16,17,22.11
16-Nov-16,18,29.6
16-Nov-16,19,28.65
16-Nov-16,20,28.15
16-Nov-16,21,25.82
16-Nov-16,22,29.82
16-Nov-16,23,26.65
16-Nov-16,24,29.46
17-Nov-16,1,35.41
17-Nov-16,2,42.15
17-Nov-16,3,15.26
17-Nov-16,4,12.22
17-Nov-16,5,13.66
17-Nov-16,6,2.99
17-Nov-16,7,7.64
17-Nov-16,8,11.61
17-Nov-16,9,4.36
17-Nov-16,10,0
17-Nov-16,11,0.88
17-Nov-16,12,5.24
17-Nov-16,13,4.54
17-Nov-16,14,2.79
17-Nov-16,15,0.4
17-Nov-16,16,12.31
17-Nov-16,17,10.12
17-Nov-16,18,12.28
17-Nov-16,19,13.72
17-Nov-16,20,15.99
17-Nov-16,21,14.62
17-Nov-16,22,9.86
17-Nov-16,23,2.67
17-Nov-16,24,3.78
